S.No,Book Id,Author,Title,Genre,Language,Publisher,Year,Book Price
4497,BK04497,Mohamad Kadri Dalal,"Religios Aleppo Music
(Kodod)",Fiction,Tamil,Shir Publisher,1985,1699
4498,BK04498,Louis Fischer,"The Life of Mahatma
Gandhi",Fiction,Tamil,Shir Publisher,2006,2899
4499,BK04499,Sushil Kumar,"Mahabharata Ke Nari
Patra part (2)",Fiction,Tamil,Shir Publisher,2012,799
4500,BK04500,Indian National Congress,Gandhian Way,Fiction,Tamil,Academic Foundation,2007,2099
4501,BK04501,Krishna Kripalani,Gandhi: A Life,Fiction,Tamil,Shir Publisher,1991,499
4502,BK04502,Pocket Art Series,Gandhi: Messiah of Peace,Fiction,Tamil,Shir Publisher,2011,1499
4503,BK04503,Sushil Kumar,"Mahabharata Ke Nari
Patra",Fiction,Tamil,Shir Publisher,2006,3099
4504,BK04504,M.K. Gandhi,"An Autobiography (The
Story of y Experiment with Truth)",Fiction,Tamil,Shir Publisher,1989,2799
4505,BK04505,Ram Darsh Mishra,Ghar-Parivesh,Fiction,Hindi,Shir Publisher,2008,1399
4506,BK04506,F.C. Freitas,Bapu part (2),Fiction,Hindi,Shir Publisher,1985,1199
4507,BK04507,"Syed Abdul Majeed Al
Ghouri","Mohammad Iqbal: The
Poet & Philosopher",Fiction,Hindi,Shir Publisher,1991,999
4508,BK04508,Adeeb Mosleh,Almahatma Gandhi,Fiction,Hindi,Shir Publisher,1998,2899
4509,BK04509,D. K. Oza,"Voluntary Action and
Gandhian Approach",Fiction,Hindi,Shir Publisher,1989,499
4510,BK04510,Uma Shankar Joshi,Stories from Bapu's Life,Fiction,Tamil,Shir Publisher,2011,799
4511,BK04511,Sabyasashi Bhattacharya,"The Mahatma and the
Poet",Fiction,Tamil,Shir Publisher,2020,599
4512,BK04512,N.S. Sisodia,West Asia in Turmoil,Fiction,English,Shir Publisher,2015,2099
4513,BK04513,Savita Singh,"The Arabian nights
Stories",Fiction,Hindi,Shir Publisher,2014,499
4514,BK04514,M.L Varaddande,History of Indian Theatre,Fiction,Hindi,Shir Publisher,2016,2699
4515,BK04515,"Ministry of Communication
and Information Technology",Cyber India,Fiction,Hindi,Shir Publisher,2008,1599
4516,BK04516,"Muneer AL Ba'albaki &
Ramzi Muneer AL Ba'albaki","AL Mawrid AL Hadeeth-
A Modern English-Arabic Dictionary 2008",Education,Telugu,Dar El-Ilm Lilmalayin,2008,3399
4517,BK04517,Stephen Bullen,"Longman- Dictionary of
Contemporary English- new edition",Education,Telugu,Longman,2003,2899
4518,BK04518,Dr. Rohi AL Ba'albaki,"AL Mawrid- A Modern
Arabic-English Dictionary",Education,Telugu,Dar El-Ilm Lilmalayin,2007,1999
4519,BK04519,Premchand,Pratigia,Education,Telugu,Shir Publisher,2007,899
4520,BK04520,Alok Mehta,"Chidhia phir nahin Chahe
Ki",Education,Telugu,Samayik Prakashan,2006,499
4521,BK04521,Mahesh Bhardwaj,"Bharata Ki Shrestha Lok
Kathayein",Education,English,Sunil Sahitya Sadan,2007,2799
4522,BK04522,Nehru,"Selected Works of
Jawaharlal Nehru vol 38",Education,English,JNF,2006,2099
4523,BK04523,Sudipto Sarkar K Kannan,Specific Relief Act,Cultural,English,Wadhawa,2007,2999
4524,BK04524,Jatindra K. Nayak,"Anatomy of Madness &
Other Stories",Fiction,English,Prafulla,2008,1599
4525,BK04525,"Pushpita Das&Namrata
Goswami",India's North East,Fiction,English,Manas,2008,1399
4526,BK04526,Outlook Traveller,Wild Life Holidays in India,Cultural,English,Outlook Publishing,2007,2199
4527,BK04527,Sangeeta Kochhar,"My Life, My Words-
Remembering Mahatma Gandhi",Cultural,English,Flag&Etch,2008,499
4528,BK04528,"Inderjit Badhwar&Susan
leong",India Chic,General,English,Kuperard,2006,1999
4529,BK04529,Williams&Wanchoo,Representing India,Literature,English,Oxford,2008,1399
4530,BK04530,Ranjana Sengupta,Delhi Metropolitan,Cultural,English,Penguin,2007,3199
4531,BK04531,Reena Patra,Vaastu Shaastra,Cultural,Hindi,Prakash,2007,1499
4532,BK04532,Tarun Khanna,Billions of entrepreneurs,Economics,Hindi,Penguin,2008,1399
4533,BK04533,Jadunath Sarkar,"The Fall of the Mughal
Empire",Fiction,Hindi,Orient Longman,2007,2399
4534,BK04534,Mukul Kesavan,"Men In White (A book of
Cricket)",General,Hindi,Penguin,2008,499
4535,BK04535,Suniti Namjoshi's,Aditi Adventures I,Fiction,Tamil,Tulika,2006,3399
4536,BK04536,Ramachandra Guha,"The last liberal & other
essays",Cultural,Tamil,Permanent black,2008,1699
4537,BK04537,Lucy Peck,"AGRA The architectural
heritage",Cultural,Tamil,Lotus-Roli,2008,1199
4538,BK04538,Mithin Aachi,The Storyteller,Fiction,Tamil,Wisdom tree,2008,2099
4539,BK04539,Mushirul Hasan,Mutiny Memoirs,Fiction,Telugu,Niyogi Books,2008,899
4540,BK04540,Gurmeet Kanwal,Indian Army Vision 2020,Biography,Telugu,Harper Collins,2008,1999
4541,BK04541,Shaila Pant,"History of India's
Diplomatic Missions",Biography,Telugu,Shakti,2008,2099
4542,BK04542,S. Mahendra Dev,Inclusive Growth In India,Economics,Telugu,Oxford,2007,2399
4543,BK04543,Metcalf Ahmed Hasan,India's Muslims,Cultural,Telugu,Oxford,2007,1399
4544,BK04544,Vijay Singal,Ganga: A Divinity In Flow,Cultural,English,Vision India,2008,2299
4545,BK04545,Levick- Crites- Nanji,India Color,Cultural,English,Chronicle Books,2008,2299
4546,BK04546,JP DAS,"Chitra-Pothi: illustrated
palm-leaf manuscripts from Orissa",Cultural,English,Niyogi Books,2007,2699
4547,BK04547,JP DAS,"Britannica-Encyclopedia
of India",Cultural,English,Britannica,2008,599
4548,BK04548,JP DAS,It's A Wild Story,Cultural,English,WWF,2004,599
4549,BK04549,Amit Mehra,"India: A Timeless
Celebration",Cultural,English,Public Diplomacy Division,2008,2799
4550,BK04550,Raghu Rai,L' INDE - Dreams of India,Cultural,English,Timeless Books,1995,399
4551,BK04551,Maria Angelillo,"India: History&Treasures
of an Ancient Civilization",Fiction,English,Lustre Press-Roli Books,2007,1499
4552,BK04552,Neena Ranjan,VISHVARUPA,Cultural,Tamil,Aryan Books,2008,2399
4553,BK04553,"Sher-Gil/ Sundaram/
Ananth","Umrao Singh Sher-Gil
(His Misery And His Manuscript)",Cultural,Tamil,Photoink,2008,2399
4554,BK04554,"Nicolas Bourriaud-Ravi
Kumar","25 Contemporary Indian
Artists",Cultural,Tamil,Ravi Kumar,2007,1499
4555,BK04555,Mukherjee & Kapoor,"Dateline 1857 Revolt
against the Rai",Fiction,Tamil,Lustre Press-Roli Books,2008,3399
4556,BK04556,Nirad Grover,100 Wonders of India,Cultural,Tamil,Lustre Press-Roli Books,2008,2599
4557,BK04557,Biswajit Roy Chowdhury,Wild Wonders of India,Cultural,Tamil,Niyogi Books,2008,3499
4558,BK04558,Sonalini Dawar,"DEVIS The Mother
Goddesses",Fiction,Tamil,OM Books International,2008,699
4559,BK04559,Sonalini Dawar,"SHIVA The destroyer of
all evil",Fiction,Tamil,OM Books International,2008,1899
4560,BK04560,William Dalrymple,The Age of Kali,Classic,Tamil,Flamingo,1999,1599
4561,BK04561,Joseph Stiglitz,"Making Globalization
Work",Classic,Hindi,Penguin,2007,2999
4562,BK04562,Peter Hopkirk,"Foreign Devils On The
Silk Road",Classic,Hindi,John Murray,2006,1299
4563,BK04563,Wagdi Rizk Ghali,"Mini English-
Arabic&Arabic-English Dictionary",Education,Hindi,Librairie du Liban,2005,699
4564,BK04564,Maulana Wahiduddin Khan,"Women between
Islam&Western Society",Education,Hindi,Goodword Books,2004,2199
4565,BK04565,Charles Glass,The Tribes Triumphant,Education,Tamil,Harper Perennial,2007,3299
4566,BK04566,"Graham Evans& Jeffrey
Newham","Dictionary of International
Relations",Education,Tamil,Penguin,1998,1699
4567,BK04567,Lucy Moore,Maharanis,Biography,English,Viking,2005,1699
4568,BK04568,Karen Armstrong,"Muhammad prophet for
our time",Biography,Hindi,Harper Perennial,2007,1199
4569,BK04569,"Translated by Husain
Haddawy",The Arabian Nights I,Biography,Hindi,Everyman's Library,1992,899
4570,BK04570,"Translated by Husain
Haddawy",The Arabian Nights II,Biography,Hindi,Everyman's Library,1998,3099
4571,BK04571,Edward W. Said,"From Oslo to Iraq & the
Roadmap",Biography,Telugu,Bloomsbury,2005,1499
4572,BK04572,Warwick Ball,"SYRIA: A historical &
architectural guide",Biography,Telugu,Melisende,2006,1699
4573,BK04573,Ramzy Baroud,"Searching Jenin:
Eyewitness Account of the Israeli Invasion",Biography,Telugu,Cune,2003,399
4574,BK04574,"Translated by Resslan
Publishing House","Translated short stories
in Arabic-Jane Eyre",Fiction,Telugu,Resslan,2008,1499
4575,BK04575,"Translated by Ghalia
Khalifa","Translated short stories
in Arabic-David Copperfield",Fiction,Telugu,Resslan,2007,1499
4576,BK04576,Sonalini Dawar,"DASHAVTAR The Divine
Forms Of Vishnu",Fiction,English,OM Books International,2008,2499
4577,BK04577,Pooja Pandey,Little Monk's GANESHA,Fiction,English,Wisdom Tree,2008,2099
4578,BK04578,Sonalini Dawar,"KRISHNA The adorable
God",Fiction,English,OM Book International,2008,2699
4579,BK04579,Group of authors & editors,Storytellers (1),Fiction,English,Orient Longman,2008,1299
4580,BK04580,Group of authors & editors,Storytellers (2),Fiction,English,Orient Longman,2008,3399
4581,BK04581,Sonalini Dawar,"HANUMAN The Mighty
God",Fiction,English,OM Books International,2008,599
4582,BK04582,Pooja Pandey,Little Monk's BUDDHA,Fiction,English,Wisdom Tree,2008,1899
4583,BK04583,Sonalini Dawar,"GANESHA The God of
Prosperity",Fiction,English,OM Books International,2008,1899
4584,BK04584,"Subhash Mehta&Tanya
Mehta",Tales of Gods & Demons,Fiction,English,Nita Mehta Publications,2008,1499
4585,BK04585,"Subhash Mehta&Tanya
Mehta",Folk tales of India,Fiction,English,Nita Mehta Publications,2008,999
4586,BK04586,"Surendra Kumar&Pradeep
Kapur",India Of My Dreams,Cultural,Hindi,Academic Foundation,2008,1199
4587,BK04587,Shovana Narayan,Krishna in Performing Arts,Cultural,Hindi,Shubhi Publications,2007,1799
4588,BK04588,Manasij Majumder,"Close to events- Works
of Bikash Bhattacharjee",Cultural,Hindi,Niyogi Books,2007,2299
4589,BK04589,Valmik Thapar,"The illustrated tigers of
India",Cultural,Hindi,Oxford,2007,1099
4590,BK04590,Arvind Panagariya,"INDIA : The Emerging
Giant",Cultural,Hindi,Oxford,2008,1599
4591,BK04591,Vinod Mehta,Delhi & NCR City Guide,General,Tamil,Outlook City Limits,2006,3399
4592,BK04592,Ashok Dilwali,"Sayings from the
UPANISHADS",Literature,Tamil,Niyogi Books,2007,3199
4593,BK04593,Ashok Dilwali,"Sayings from the
BHAGVAD GITA",Literature,Tamil,Niyogi Books,2007,3099
4594,BK04594,Ashok Dilwali,Sayings from the VEDAS,Literature,Tamil,Niyogi Books,2007,499
4595,BK04595,Jonsson & Langhorne,Diplomacy I,Biography,Telugu,Sage Publications,2008,2999
4596,BK04596,Jonsson & Langhorne,Diplomacy II,Biography,Telugu,Sage Publications,2008,2999
4597,BK04597,Jonsson & Langhorne,Diplomacy III,Biography,Telugu,Sage Publications,2008,1999
4598,BK04598,Upinder Singh,"A History of Ancient &
Early Medieval India",Fiction,Telugu,Pearson-Longman,2008,2399
4599,BK04599,Nari Rustomji,Enchanted Frontiers,Biography,Telugu,Oxford,2008,1999
4600,BK04600,Chitra Banerjee Divakaruni,The palace of illusions,Fiction,English,Picador India,2008,799
4601,BK04601,Rainer Jerosch,The Rani of Jhansi,Fiction,English,Aakar,2007,2299
4602,BK04602,Foreign Correspondent,"Fifty years of reporting
south Asia",Fiction,English,Penguin,2008,699
4603,BK04603,Lakhnavi-Bilgrami-Farooqi,"The adventures of Amir
Hamza",Cultural,English,Random House India,2008,1799
4604,BK04604,Shyam Bhatia,Goodbye Shahzadi,Biography,English,Lotus-Roli,2008,2099
4605,BK04605,Kunal Basu,Racists,Fiction,English,Harper Collins,2008,2099
4606,BK04606,L.K. Advani,My Country My Life,Biography,Tamil,Rupa Co,2008,699
4607,BK04607,S.Mahdi Husain,"Bahadur Shah Zafar &
the war of 1857 in Delhi",Fiction,Tamil,Aakar,2006,1099
4608,BK04608,Rajat Datta,Rethinking A Millennium,Fiction,Tamil,Aakar,2008,1199
4609,BK04609,Bamber Gascoigne,The Great Moghuls,Fiction,Tamil,TBI,1987,1599
4610,BK04610,Krishna Kripalani,"Rabindranath Tagore - A
Biography",Historical Fiction,Tamil,UBSPD,2008,399
4611,BK04611,Reeta & Rupinder Khullar,Taj Mahal & Agra,Cultural,Tamil,Frontline Books,2006,2599
4612,BK04612,Kalki-Sri,Sivakamiyin Sabadam,Fiction,Tamil,Sahitya Akademi,2008,3099
4613,BK04613,Arun Maira,Transforming Capitalism,Economics,Tamil,Nimby Books,2008,1099
4614,BK04614,Jasbir Jain,"Films,Literature & Culture",Cultural,Tamil,Rawat,2007,2399
4615,BK04615,J.P.Das - Mohanty,"The Will and Other
Stories",Fiction,Hindi,Sahitya Akademi,2007,999
4616,BK04616,ITC - Welcomgroup,HT City Eating Out Guide,General,Hindi,HT Media Publication,2008,2799
4617,BK04617,Shrabani Basu,"Spy Princess - the life of
Noor Inayat Khan",Fiction,Hindi,Lotus-Roli,2008,1399
4618,BK04618,Shobhaa De',Superstar India,Fiction,Hindi,Penguin Books,2008,2799
4619,BK04619,Avtar Singh Bhasin,"India's Foreign Relations
2007 Documents Part I",Biography,Hindi,Geetika Publishers,2008,3499
4620,BK04620,Avtar Singh Bhasin,"India's Foreign Relations
2007 Documents Part II",Biography,Tamil,Geetika Publishers,2008,499
4621,BK04621,Harsha V. Dehejia,A Festival of Krishna,Cultural,Tamil,Lustre-Roli,2008,1799
4622,BK04622,Raghu Rai,"Mother Teresa: a life of
dedication",Biography,English,Abrams,2005,2099
4623,BK04623,Raghu Rai,"Raghu Rai's India
(Reflections in Black & White)",Cultural,English,Penguin-Viking,2007,2899
4624,BK04624,Jhumpa Lahiri,Unaccustomed Earth,Fiction,Hindi,Random House India,2008,1799
4625,BK04625,Ather Farouqui,"Redefining Urdu Politics
in India",Biography,Hindi,Oxford,2006,1899
4626,BK04626,M.L. Ahuja,"Eminent Indians:
Freedom Fighters",Biography,Telugu,Rupa,2008,2199
4627,BK04627,M.L. Ahuja,"Eminent Indians:
Scientists & Technologists",Biography,Telugu,Rupa,2007,2799
4628,BK04628,M.L. Ahuja,"Eminent Indians: Saints &
Sages",Biography,Telugu,Rupa,2007,1199
4629,BK04629,M.L. Ahuja,"Eminent Indians: Writings
from the Raj",Historical Fiction,Telugu,Rupa,2007,799
4630,BK04630,M.L. Ahuja,Eminent Indians: Dancers,Biography,Telugu,Rupa,2006,1499
4631,BK04631,M.L. Ahuja,"Eminent
Indians:Administrators & Political Thinkers",Biography,English,Rupa,2007,799
4632,BK04632,M.L. Ahuja,"Eminent Indians:
Litterateurs",Biography,English,Rupa,2007,899
4633,BK04633,M.L. Ahuja,"Eminent Indians: Ten
Great Artists",Biography,English,Rupa,2007,3499
4634,BK04634,M.L. Ahuja,"Eminent Indians:
Musicians",Biography,English,Rupa,2008,3099
4635,BK04635,S.K. Das,"Watershed Development
& Livelihoods",Economics,English,Routledge,2008,2599
4636,BK04636,Swagata Deb,"A Treasury of Ancient
Indian Tales",Fiction,English,Rupa,2007,2599
4637,BK04637,Anita Desai,Baumgartner's Bombay,Fiction,English,Random House India,2007,2199
4638,BK04638,V. Sudarshan,Anatomy of an Abduction,Fiction,English,Penguin,2008,1699
4639,BK04639,Kunal Basu,The Miniaturist,Fiction,English,Harper Collins,2008,1799
4640,BK04640,Kunal Basu,The Japanese Wife,Fiction,English,Harper Collins,2008,2499
4641,BK04641,Anita Desai,Clear Light of Day,Fiction,Hindi,Random House India,2007,2299
4642,BK04642,Subhakanta Behera,The Mahanadi Dream,Fiction,Hindi,Indialog Publications,2007,3099
4643,BK04643,Robin Sharma,"The Saint, The Surfer
and The CEO",Fiction,Hindi,Hay House,2008,2799
4644,BK04644,Andrew Whitehead,A Mission In Kashmir,Fiction,Hindi,Penguin-Viking,2007,3299
4645,BK04645,Saddhaloka,"Encounters With
Enlightenment (Stories from the life of the Buddha)",Fiction,Hindi,Wisdom tree,2008,2699
4646,BK04646,Chitrita Banerji,"Eating India (Exploring a
Nation's Cuisine)",Fiction,Tamil,Penguin,2008,1899
4647,BK04647,"The Best Quizzes of Derek
O'Brien",Derek's Picks,Cultural,Tamil,Penguin,2008,3099
4648,BK04648,Sitakant Mahapatra,"The Rainbow of Rhythms
(Folk Art Tradition of Orissa)",Cultural,Tamil,Prafulla,2005,699
4649,BK04649,"Amandeep Singh Madra &
Parmjit Singh","Warrior Saints (Three
centuries of the Sikh Military Tradition)",Fiction,Tamil,Timeless Books,1999,1099
4650,BK04650,Dilip Hiro,Blood of the Earth,Economics,Telugu,Penguin,2008,3199
4651,BK04651,Kiran Doshi,Diplomatic Tales,Literature,Telugu,Tranquebar,2008,1999
4652,BK04652,Sunil Vaidyanathan,"Ganesha-The God of
India",Cultural,Telugu,English Edition,2004,1199
4653,BK04653,Swati Chopra,"Buddhism on the path to
nirvana",Cultural,Telugu,Brijbasi,2005,2199
4654,BK04654,Debala Mitra,"World Heritage Series:
Konarak",General,Telugu,"Archaeological Survey of
India",2003,2499
4655,BK04655,Page & Sharma,"World Heritage Series:
Qutb Minar",General,English,"Archaeological Survey of
India",2002,2199
4656,BK04656,Swati Mitra,"World Heritage Series:
Fatehpur Sikri",General,English,"Archaeological Survey of
India",2002,499
4657,BK04657,Debala Mitra,"World Heritage Series:
Sanchi",General,English,"Archaeological Survey of
India",2003,2299
4658,BK04658,"Indian National Trust for
Art & Cultural Heritage (INTACH)",Punjab- Travel Guide,General,English,Good Earth,2006,799
4659,BK04659,Sandhya Rao,Inside Chennai,General,English,Rupa,2008,1999
4660,BK04660,Frederick Noronha,Inside Goa,General,English,Rupa,2008,2399
4661,BK04661,Sudeshna Sen,Inside Kolkata,General,English,Rupa,2008,399
4662,BK04662,Ramesh Reddy,Inside Hyderabad,General,English,Rupa,2008,2999
4663,BK04663,Master Chefs of India,"1000 Great Indian
Recipes",Cultural,Tamil,Lustre-Roli,2007,3199
4664,BK04664,Pratibha Karan,Hyderabadi Cuisine,Cultural,Tamil,Harper Collins,2007,2199
4665,BK04665,Manju Malhi,India With Passion,Cultural,Tamil,Mitchell Beazley,2007,1699
4666,BK04666,"Baljekar-Fernandez-
Husain-Kanani",Complete Indian Cooking,Cultural,Tamil,OM,2008,1299
4667,BK04667,A Collection of 16 Stories,Schooldays,Fiction,Tamil,CBT,2007,1099
4668,BK04668,34 Short Stories,Kaleidoscope,Fiction,Tamil,CBT,2004,1899
4669,BK04669,Anurag Mehta,"Glorious History of India
For Children",Fiction,Tamil,Nita Mehta,2007,1799
4670,BK04670,Anurag Mehta,Ancient Tales,Fiction,Tamil,Nita Mehta,2008,3099
4671,BK04671,Divya Jain,"Tales of Wisdom from
India",Fiction,Hindi,Nita Mehta,2007,3299
4672,BK04672,Anurag Mehta,"Shrot Stories from Indian
Methology",Fiction,Hindi,Nita Mehta,2007,2699
4673,BK04673,Hanuman Chalisa,Hanumana,Fiction,Hindi,Har Anand,2007,699
4674,BK04674,Deepa Agarwal,Folk Tales of Uttarkhand,Classic,Hindi,CBT,2008,1499
4675,BK04675,Alak Shankar,Folk Tales of Gujarat,Classic,Hindi,CBT,2007,2699
4676,BK04676,Shubhi Sood,"Bhutan 100 years of
Wangchuck vision",Classic,Tamil,SDS,2008,2899
4677,BK04677,Reddy-Yajnik,"Tirumala Tirupati- the
legends and beyond…..",Classic,Tamil,VQI,2006,899
4678,BK04678,Singh-Bhatia,Conflict & Diplomacy,Biography,English,Rupa,2008,1799
4679,BK04679,P.M.Nair,The Kalam Effect,Drama,Hindi,Harper Collins,2008,799
4680,BK04680,Kuldip Nayar,"Without Fear- The life &
trial of Bhagat Singh",Drama,Hindi,Harper Collins,2007,699
4681,BK04681,K.C.Yadav-Babar Singh,"Bhagat Singh- Making of
a Revolutionary",Drama,Hindi,Hope India,2006,1199
4682,BK04682,K.C. Yadav Babar Singh,"The Fragrance of
Freedom Writing of Bhagat Singh",Drama,Telugu,Hope India,2006,799
4683,BK04683,Prakash Nanda,"Rising India - Friends and
Foes",Drama,Telugu,Lancer,2007,999
4684,BK04684,Namita Devidayal,The Music Room,Drama,Telugu,Random,2007,1299
4685,BK04685,P.J. Rao,"Anecdotes from a
Diplomat's Life",Drama,Telugu,East West Books,2008,799
4686,BK04686,Nayantara Sahgal,Mistaek Identity,Drama,Telugu,Harper,2007,499
4687,BK04687,Seema Alavi,Islam and Healing,Drama,English,Permanent Black,2007,1099
4688,BK04688,Verrier Elwin,Tribal Myths of Orissa,Drama,English,Prafulla,2006,2999
4689,BK04689,Tabish Khair,Filming,Drama,English,Picador,2007,2599
4690,BK04690,Aravind Adiga,The White Tiger,Drama,English,Harper Collins,2008,2399
4691,BK04691,Raj Chatterjee,"The Boxwallah and the
Middleman",Drama,English,Penguin,2008,1599
4692,BK04692,Rahul Ramagundam,"Gandhi's Khadi - A
History of Contention and Conciliation",Drama,English,Orient Longman,2008,2799
4693,BK04693,Baldev Raj Nayer,"Globalization and Politics
in India - Themes in Politics",Drama,English,Oxford,2007,799
4694,BK04694,Samir Ranjan Pradhan,"India, GCC & the Global
Energy Regime",Drama,English,Academic Foundation,2008,2099
4695,BK04695,Cathy Spagnoli,"The World of Indian
Stories",Drama,English,Tulika,2003,1799
4696,BK04696,Nathan Kumar Scott,The Sacred Banana Leaf,Drama,Hindi,Tara,2008,1099
4697,BK04697,Shyam Dua,"Famous Folk Tales From
North India",Drama,Hindi,Tiny Tot,2007,3299
4698,BK04698,Mala Dayal,"The Puffin Treasury of
Modern Indian Stories",Drama,Hindi,Puffin,2002,699
4699,BK04699,Rajesh Ramesh,"Best of Panchatantra
Tales",Drama,Hindi,Nita Mehta,2008,1399
4700,BK04700,Saint Veda Vyasa,Shiv Purana,Drama,Tamil,Dreamland,2008,3099
4701,BK04701,Sonalini Chaudhuri Dawar,"My First Book of
Panchatantra",Drama,Tamil,OM,2007,2999
4702,BK04702,Sonalini Chaudhuri Dawar,"My Second Book of
Panchatantra",Drama,Tamil,OM,2007,499
4703,BK04703,Sonalini Chaudhuri Dawar,"My Fourth Book of
Panchatantra",Drama,Telugu,OM,2007,1099
4704,BK04704,Sonalini Chaudhuri Dawar,"My Fifth Book of
Panchatantra",Drama,Telugu,OM,2007,1199
4705,BK04705,Anant Pai,BUDDHA- He lit the path,Drama,Telugu,Amar Chita Katha,2015,1999
4706,BK04706,Anant Pai,Jallianwala Bagh,Drama,Telugu,Amar Chita Katha,2019,2399
4707,BK04707,Anant Pai,"Mahatma Gandhi - The
Early Days",Drama,English,Amar Chitra Katha,1998,2399
4708,BK04708,Lata Aggarwal,Little Heroes KRISHNA,Classic,English,Mind Melodies,2008,899
4709,BK04709,Anant Pai,Jawahar Lal Nehru,Classic,English,Amar Chita Katha,1989,399
4710,BK04710,Lata Aggarwal,Little Heroes GANESHA,Classic,English,Mind Melodies,2008,3199
4711,BK04711,Anant Pai,Shakuntala,Classic,English,Amar Chitra Katha,2004,1499
4712,BK04712,Anant Pai,Drona,Classic,English,Amar Chityra Katha,1992,2399
4713,BK04713,Mona Gupta,"The Fabulous Sheikh
Chilli",Classic,English,Mind Melodies,2008,3099
4714,BK04714,Anant Pai,Vikramaditya,Classic,Tamil,mar Chitra Katha,2007,3499
4715,BK04715,Anant Pai,Garuda,Classic,Tamil,mar Chitra Katha,1986,699
4716,BK04716,Anant Pai,Chanakya,Classic,Tamil,mar Chitra Katha,2011,699
4717,BK04717,Anant Pai,Bheeshma,Classic,Tamil,mar Chitra Katha,2007,1299
4718,BK04718,Anant Pai,Shiva Parvati,Classic,Tamil,mar Chitra Katha,2004,2299
4719,BK04719,Anant Pai,Abhimanyu,Classic,Tamil,mar Chitra Katha,2019,2899
4720,BK04720,Anant Pai,Zaratushtra,Classic,Tamil,mar Chitra Katha,2008,2599
4721,BK04721,Anant Pai,Gabha Jatin,Classic,Tamil,mar Chitra Katha,1998,2099
4722,BK04722,Anant Pai,Karna,Classic,Tamil,mar Chitra Katha,2018,3199
4723,BK04723,Anant Pai,Ramanuja,Classic,Hindi,mar Chitra Katha,2012,1699
4724,BK04724,Anant Pai,Jagadis,Classic,Hindi,mar Chitra Katha,1998,2199
4725,BK04725,Anant Pai,Mahavira,Classic,Hindi,mar Chitra Katha,1995,2099
4726,BK04726,Lata Aggarwal,Little Heroes LuvKush,Classic,Hindi,Mind Melodies,2008,3099
4727,BK04727,Lata Aggarwal,Little Heroes Prahlad,Classic,Hindi,Shir Publisher,1997,1099
